what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341850139964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341850142371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341850145307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1341850145366
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341850145457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341850150478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341850152975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341850159023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341850164352
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341850164513
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341850164550
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341850167975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341850173323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341851155199
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1341851157647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341851161403
activated,view,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui.views.AntView",1341851166742
started,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1341851168613
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1341851169594
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1341851169616
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1341851169619
